r_id,pais,ur,q2,q1,clien1,ed,tamano,cp5,cp8,cp9,cp13,q10
18959,Brazil,Urban,19,Female,Nunca,10,Small City,4,4,4,4,1
18960,Brazil,Urban,19,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
18961,Brazil,Urban,40,Female,Nunca,11,Medium City,2,4,4,4,2
18962,Brazil,Urban,35,Male,Rara vez,10,Large City,3,4,3,4,2
18963,Brazil,Urban,27,Male,Nunca,13,Large City,4,4,4,4,5
18964,Brazil,Urban,40,Female,Nunca,8,Small City,4,4,4,4,1
18965,Brazil,Urban,50,Male,Nunca,4,Large City,4,4,4,4,1
18966,Brazil,Urban,69,Male,Nunca,1,Small City,4,4,4,4,1
18967,Brazil,Urban,39,Male,Nunca,7,National Capital (Metropolitan area),4,4,4,4,3
18968,Brazil,Urban,20,Female,Nunca,15,Medium City,4,4,4,4,7
18969,Brazil,Urban,23,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
18970,Brazil,Urban,44,Male,Nunca,15,Small City,4,4,4,4,8
18971,Brazil,Rural,52,Female,Nunca,4,Small City,2,4,4,3,1
18972,Brazil,Urban,38,Male,Nunca,8,National Capital (Metropolitan area),4,4,4,4,4
18973,Brazil,Rural,57,Male,Nunca,NA,Small City,4,4,4,4,1
18974,Brazil,Urban,33,Male,Nunca,15,Medium City,NA,NA,NA,NA,1
18975,Brazil,Urban,72,Male,Nunca,10,Medium City,4,4,4,4,4
18976,Brazil,Urban,22,Female,Nunca,11,Small City,4,4,4,4,0
18977,Brazil,Urban,65,Female,Nunca,3,Large City,4,4,4,4,NA
18978,Brazil,Rural,18,Male,Nunca,9,Small City,4,4,4,4,1
18979,Brazil,Urban,18,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,5
18980,Brazil,Urban,28,Female,Rara vez,10,Medium City,4,4,4,4,3
18981,Brazil,Urban,26,Female,Nunca,8,Small City,4,4,4,4,2
18982,Brazil,Urban,42,Female,Nunca,8,National Capital (Metropolitan area),4,4,4,4,1
18983,Brazil,Rural,28,Female,Nunca,6,Small City,3,4,4,4,1
18984,Brazil,Rural,20,Male,Nunca,5,Small City,4,4,4,4,2
18985,Brazil,Urban,22,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,2
18986,Brazil,Urban,38,Female,Rara vez,6,Medium City,4,4,4,4,3
18987,Brazil,Urban,59,Female,Nunca,2,National Capital (Metropolitan area),4,4,4,4,1
18988,Brazil,Urban,31,Male,Not Applicable,9,Small City,NA,4,3,4,4
18989,Brazil,Urban,48,Female,Nunca,8,Large City,4,4,4,4,3
18990,Brazil,Urban,28,Female,Nunca,9,Large City,4,4,4,4,1
18991,Brazil,Urban,19,Male,Rara vez,11,National Capital (Metropolitan area),4,4,4,4,2
18992,Brazil,Urban,19,Male,Not Applicable,13,National Capital (Metropolitan area),4,4,4,4,7
18993,Brazil,Urban,39,Male,Nunca,8,National Capital (Metropolitan area),4,4,4,4,NA
18994,Brazil,Urban,21,Male,Nunca,16,National Capital (Metropolitan area),4,4,4,4,3
18995,Brazil,Rural,65,Female,Nunca,1,Small City,4,4,4,4,2
18996,Brazil,Urban,65,Female,Nunca,8,National Capital (Metropolitan area),4,4,4,4,2
18997,Brazil,Urban,79,Male,Not Applicable,NA,National Capital (Metropolitan area),2,4,4,4,4
18998,Brazil,Rural,58,Male,Nunca,2,Medium City,3,3,4,4,2
18999,Brazil,Urban,27,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,NA
19000,Brazil,Urban,35,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,NA
19001,Brazil,Urban,39,Male,Nunca,1,Small City,1,4,4,4,3
19002,Brazil,Urban,28,Male,Frecuentemente,10,Large City,4,3,4,4,4
19003,Brazil,Urban,78,Female,Nunca,3,Small City,4,4,4,4,2
19004,Brazil,Urban,80,Male,Nunca,5,Large City,4,3,4,4,2
19005,Brazil,Urban,63,Male,Nunca,4,Large City,4,4,4,4,2
19006,Brazil,Urban,87,Female,Nunca,4,National Capital (Metropolitan area),4,4,4,4,1
19007,Brazil,Urban,36,Female,Nunca,14,Medium City,4,4,4,4,3
19008,Brazil,Urban,26,Female,Not Applicable,NA,National Capital (Metropolitan area),1,1,4,4,3
19009,Brazil,Urban,29,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
19010,Brazil,Rural,68,Female,Nunca,0,Small City,4,4,4,3,2
19011,Brazil,Rural,40,Female,Nunca,11,Medium City,NA,4,4,4,4
19012,Brazil,Urban,18,Male,Rara vez,8,National Capital (Metropolitan area),2,4,2,4,4
19013,Brazil,Urban,73,Male,Nunca,4,Large City,3,3,4,3,4
19014,Brazil,Urban,50,Male,Rara vez,3,National Capital (Metropolitan area),1,3,4,3,2
19015,Brazil,Urban,34,Female,Nunca,8,Small City,4,4,4,4,2
19016,Brazil,Urban,27,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,2
19017,Brazil,Urban,23,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
19018,Brazil,Urban,42,Male,Nunca,11,Small City,3,4,3,4,5
19019,Brazil,Urban,18,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,1
19020,Brazil,Urban,19,Female,Not Applicable,11,National Capital (Metropolitan area),4,4,4,4,3
19021,Brazil,Urban,50,Male,Nunca,0,National Capital (Metropolitan area),4,4,4,4,1
19022,Brazil,Rural,25,Female,Frecuentemente,11,Small City,4,4,3,4,1
19023,Brazil,Urban,24,Female,Frecuentemente,14,Medium City,3,4,4,4,NA
19024,Brazil,Urban,18,Female,Nunca,1,Small City,4,4,4,4,2
19025,Brazil,Urban,60,Male,Nunca,4,Medium City,3,3,4,4,2
19026,Brazil,Urban,55,Male,Nunca,16,Large City,3,4,4,3,7
19027,Brazil,Urban,77,Male,Nunca,3,Large City,4,4,4,4,3
19028,Brazil,Urban,21,Male,Nunca,11,Medium City,4,4,4,4,4
19029,Brazil,Urban,77,Female,Nunca,0,National Capital (Metropolitan area),4,2,4,4,1
19030,Brazil,Urban,30,Male,Nunca,NA,National Capital (Metropolitan area),4,4,4,4,1
19031,Brazil,Urban,26,Male,Frecuentemente,7,Small City,4,4,4,4,2
19032,Brazil,Urban,50,Female,Nunca,5,Large City,4,4,4,4,2
19033,Brazil,Urban,59,Female,Nunca,6,Large City,4,4,4,3,3
19034,Brazil,Urban,18,Female,Frecuentemente,10,National Capital (Metropolitan area),4,4,4,4,3
19035,Brazil,Urban,47,Male,Nunca,1,Small City,1,4,4,4,NA
19036,Brazil,Urban,20,Male,Nunca,10,Small City,2,4,4,4,3
19037,Brazil,Rural,35,Male,Nunca,7,Medium City,3,4,4,4,1
19038,Brazil,Rural,77,Male,Rara vez,1,Small City,4,4,4,4,1
19039,Brazil,Urban,51,Female,Nunca,0,Small City,4,4,4,4,2
19040,Brazil,Urban,66,Male,Frecuentemente,4,Small City,4,4,4,4,3
19041,Brazil,Urban,51,Male,Nunca,8,National Capital (Metropolitan area),4,4,4,4,3
19042,Brazil,Urban,36,Female,Nunca,5,National Capital (Metropolitan area),3,3,4,4,1
19043,Brazil,Urban,29,Female,Nunca,14,National Capital (Metropolitan area),3,4,3,1,5
19044,Brazil,Urban,28,Female,Nunca,10,National Capital (Metropolitan area),3,4,4,4,4
19045,Brazil,Rural,24,Male,Nunca,8,Small City,4,2,4,4,1
19046,Brazil,Urban,87,Male,Nunca,11,Medium City,4,4,4,4,NA
19047,Brazil,Rural,19,Male,Nunca,6,Large City,4,3,4,4,1
19048,Brazil,Urban,21,Male,Nunca,8,National Capital (Metropolitan area),4,4,4,4,2
19049,Brazil,Urban,37,Male,Nunca,13,National Capital (Metropolitan area),4,4,4,4,4
19050,Brazil,Urban,31,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
19051,Brazil,Urban,36,Female,Nunca,8,Medium City,4,4,4,4,1
19052,Brazil,Urban,56,Male,Rara vez,5,Medium City,4,4,4,3,3
19053,Brazil,Urban,52,Female,Nunca,11,Large City,4,4,4,4,2
19054,Brazil,Urban,19,Male,Nunca,9,National Capital (Metropolitan area),4,4,4,4,6
19055,Brazil,Rural,52,Female,Nunca,17,Small City,2,4,4,3,7
19056,Brazil,Urban,57,Female,Nunca,3,Large City,4,4,4,4,2
19057,Brazil,Urban,24,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
19058,Brazil,Rural,48,Male,Frecuentemente,5,Small City,4,4,3,4,2
19059,Brazil,Urban,24,Female,Nunca,9,National Capital (Metropolitan area),4,4,4,4,2
19060,Brazil,Urban,41,Female,Nunca,8,Large City,4,4,4,4,3
19061,Brazil,Urban,28,Male,Nunca,11,Large City,2,4,3,4,4
19062,Brazil,Urban,41,Female,Not Applicable,14,National Capital (Metropolitan area),4,4,4,4,2
19063,Brazil,Urban,25,Male,Rara vez,11,Large City,4,4,4,4,1
19064,Brazil,Rural,26,Male,Nunca,6,Small City,4,3,4,4,1
19065,Brazil,Urban,26,Male,Nunca,10,Small City,4,4,4,4,2
19066,Brazil,Urban,52,Female,Nunca,5,Large City,4,4,4,4,2
19067,Brazil,Urban,18,Male,Nunca,10,Small City,4,4,4,4,1
19068,Brazil,Urban,20,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,5
19069,Brazil,Urban,44,Female,Nunca,7,Large City,4,4,4,4,2
19070,Brazil,Rural,23,Female,Nunca,11,Small City,4,4,4,4,1
19071,Brazil,Urban,42,Male,Nunca,11,Medium City,4,4,3,4,4
19072,Brazil,Urban,27,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,2
19073,Brazil,Urban,31,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
19074,Brazil,Urban,33,Male,Nunca,12,National Capital (Metropolitan area),4,4,4,4,6
19075,Brazil,Urban,19,Male,Nunca,11,Large City,4,4,4,4,4
19076,Brazil,Urban,41,Female,Nunca,8,Large City,3,4,4,3,2
19077,Brazil,Urban,27,Male,Rara vez,4,Small City,4,4,4,4,1
19078,Brazil,Urban,44,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,4
19079,Brazil,Urban,61,Female,Nunca,11,National Capital (Metropolitan area),2,2,4,4,4
19080,Brazil,Urban,33,Male,Nunca,11,Small City,4,4,3,4,1
19081,Brazil,Urban,45,Female,Nunca,8,Large City,3,3,4,4,3
19082,Brazil,Urban,38,Male,Not Applicable,13,National Capital (Metropolitan area),2,4,2,4,5
19083,Brazil,Urban,21,Female,Nunca,10,Large City,4,4,4,4,3
19084,Brazil,Rural,31,Male,Nunca,5,Small City,3,4,4,4,2
19085,Brazil,Urban,19,Male,Nunca,12,Large City,3,4,4,3,4
19086,Brazil,Urban,26,Male,Nunca,15,Large City,4,4,3,4,9
19087,Brazil,Urban,27,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,2
19088,Brazil,Urban,25,Female,Nunca,15,Large City,4,4,4,4,3
19089,Brazil,Urban,62,Female,Nunca,5,National Capital (Metropolitan area),4,4,4,4,2
19090,Brazil,Urban,52,Female,Nunca,0,Small City,4,4,4,4,1
19091,Brazil,Urban,65,Female,Nunca,3,National Capital (Metropolitan area),4,4,4,4,1
19092,Brazil,Urban,28,Male,Nunca,3,Large City,4,3,4,4,1
19093,Brazil,Urban,40,Male,Nunca,11,Large City,4,4,4,4,3
19094,Brazil,Urban,23,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,10
19095,Brazil,Urban,67,Female,Nunca,2,National Capital (Metropolitan area),2,3,4,4,2
19096,Brazil,Urban,43,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
19097,Brazil,Urban,46,Male,Nunca,8,National Capital (Metropolitan area),3,4,4,4,3
19098,Brazil,Urban,48,Female,Nunca,10,Small City,4,4,4,4,4
19099,Brazil,Rural,54,Female,Frecuentemente,9,Small City,4,4,3,4,1
19100,Brazil,Urban,26,Male,Frecuentemente,8,National Capital (Metropolitan area),4,4,4,4,3
19101,Brazil,Urban,22,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
19102,Brazil,Urban,18,Female,Nunca,7,Small City,4,4,4,4,1
19103,Brazil,Urban,43,Male,Nunca,11,Large City,4,4,4,4,6
19104,Brazil,Urban,58,Female,Nunca,NA,Small City,3,4,4,4,1
19105,Brazil,Urban,48,Female,Nunca,5,National Capital (Metropolitan area),4,4,4,4,6
19106,Brazil,Urban,66,Male,Nunca,8,National Capital (Metropolitan area),4,4,4,4,1
19107,Brazil,Urban,34,Female,Nunca,15,Small City,3,4,4,4,4
19108,Brazil,Urban,45,Female,Nunca,8,Large City,1,4,4,4,4
19109,Brazil,Rural,35,Male,Nunca,4,Small City,3,2,4,4,1
19110,Brazil,Rural,72,Male,Nunca,1,Small City,4,4,4,4,1
19111,Brazil,Urban,41,Male,Nunca,11,Large City,1,4,4,4,2
19112,Brazil,Urban,52,Female,Nunca,5,Medium City,4,4,4,3,3
19113,Brazil,Urban,18,Male,Nunca,10,National Capital (Metropolitan area),4,4,4,4,NA
19114,Brazil,Urban,43,Male,Nunca,11,Large City,4,4,3,4,4
19115,Brazil,Urban,19,Female,Nunca,11,Large City,4,4,4,4,2
19116,Brazil,Urban,52,Female,Nunca,11,Small City,4,4,4,4,4
19117,Brazil,Rural,34,Male,Nunca,3,Large City,4,4,4,4,2
19118,Brazil,Urban,24,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
19119,Brazil,Urban,32,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,4
19120,Brazil,Urban,39,Female,Nunca,8,National Capital (Metropolitan area),2,4,4,4,2
19121,Brazil,Urban,24,Female,Nunca,13,National Capital (Metropolitan area),4,4,4,4,2
19122,Brazil,Urban,28,Male,Nunca,7,National Capital (Metropolitan area),3,4,4,4,2
19123,Brazil,Urban,21,Male,Rara vez,7,National Capital (Metropolitan area),4,4,3,4,4
19124,Brazil,Urban,56,Female,Nunca,1,Small City,3,1,2,3,1
19125,Brazil,Urban,25,Female,Nunca,3,National Capital (Metropolitan area),4,4,4,3,2
19126,Brazil,Urban,62,Male,Nunca,15,Small City,2,NA,3,3,2
19127,Brazil,Urban,38,Male,Nunca,4,Medium City,4,4,4,4,2
19128,Brazil,Urban,43,Female,Nunca,11,National Capital (Metropolitan area),1,4,4,4,2
19129,Brazil,Urban,21,Male,Nunca,11,Medium City,4,4,4,4,7
19130,Brazil,Urban,56,Female,Nunca,3,National Capital (Metropolitan area),2,4,4,4,2
19131,Brazil,Urban,21,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
19132,Brazil,Rural,18,Male,Frecuentemente,10,Small City,4,4,4,4,2
19133,Brazil,Urban,52,Female,Nunca,14,National Capital (Metropolitan area),4,4,4,4,2
19134,Brazil,Urban,56,Male,Nunca,4,Small City,4,4,4,4,2
19135,Brazil,Urban,58,Female,Nunca,4,Large City,2,4,4,4,2
19136,Brazil,Urban,43,Female,Frecuentemente,11,Small City,4,4,4,4,6
19137,Brazil,Urban,26,Female,Frecuentemente,12,National Capital (Metropolitan area),3,4,4,4,3
19138,Brazil,Urban,20,Male,Nunca,11,Large City,4,4,4,4,4
19139,Brazil,Rural,77,Female,Nunca,0,Small City,4,4,4,4,1
19140,Brazil,Urban,34,Male,Nunca,10,Small City,4,4,4,4,3
19141,Brazil,Urban,61,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,NA
19142,Brazil,Urban,40,Female,Nunca,15,Large City,3,4,2,3,3
19143,Brazil,Rural,54,Female,Frecuentemente,5,Small City,4,3,3,4,3
19144,Brazil,Urban,47,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
19145,Brazil,Urban,26,Male,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
19146,Brazil,Urban,38,Female,Nunca,11,National Capital (Metropolitan area),4,4,4,4,2
19147,Brazil,Urban,37,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,1
19148,Brazil,Urban,62,Female,Nunca,3,National Capital (Metropolitan area),4,4,4,4,2
19149,Brazil,Urban,59,Male,Nunca,16,Large City,4,4,4,4,7
19150,Brazil,Urban,18,Female,Nunca,4,Large City,4,4,4,4,3
19151,Brazil,Urban,29,Male,Nunca,6,National Capital (Metropolitan area),4,4,4,4,2
19152,Brazil,Urban,42,Female,Nunca,0,National Capital (Metropolitan area),4,4,4,4,0
19153,Brazil,Rural,37,Male,Nunca,6,Small City,3,3,4,4,NA
19154,Brazil,Urban,52,Male,Nunca,11,National Capital (Metropolitan area),4,4,4,4,3
19155,Brazil,Rural,42,Female,Nunca,1,Small City,4,4,4,4,1
19156,Brazil,Urban,55,Male,Nunca,8,National Capital (Metropolitan area),2,3,4,3,5
19157,Brazil,Urban,20,Male,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
19158,Brazil,Urban,34,Female,Nunca,3,National Capital (Metropolitan area),3,3,4,2,2
19159,Brazil,Urban,39,Female,Nunca,5,Large City,2,4,4,4,4
19160,Brazil,Urban,56,Female,Nunca,4,Large City,4,4,4,4,2
19161,Brazil,Urban,41,Male,Nunca,4,National Capital (Metropolitan area),4,4,4,4,3
19162,Brazil,Rural,23,Female,Not Applicable,8,Small City,4,4,4,4,2
19163,Brazil,Rural,30,Male,Frecuentemente,15,Small City,4,4,3,4,1
19164,Brazil,Urban,51,Male,Nunca,10,Large City,3,3,4,4,4
19165,Brazil,Urban,29,Male,Rara vez,15,Small City,4,4,4,4,5
19166,Brazil,Urban,37,Male,Nunca,5,Large City,4,4,4,4,2
19167,Brazil,Rural,67,Male,Nunca,1,Small City,4,4,4,4,0
19168,Brazil,Urban,54,Male,Nunca,5,Large City,4,3,4,4,2
19169,Brazil,Urban,42,Male,Nunca,1,Small City,3,NA,3,NA,3
19170,Brazil,Rural,18,Male,Rara vez,10,Small City,4,4,4,4,1
19171,Dominican Republic,Rural,30,Male,Frecuentemente,4,Rural Area,2,2,4,1,NA
19172,Dominican Republic,Rural,63,Male,Nunca,5,Rural Area,4,4,4,3,5
19173,Dominican Republic,Rural,40,Female,Rara vez,2,Rural Area,3,2,2,2,3
19174,Dominican Republic,Urban,27,Male,Nunca,10,Medium City,2,2,4,4,2
19175,Dominican Republic,Rural,20,Male,Rara vez,4,Rural Area,4,4,2,3,5
19176,Dominican Republic,Urban,20,Female,Nunca,12,Small City,4,4,4,4,NA
19177,Dominican Republic,Urban,57,Male,Frecuentemente,8,National Capital (Metropolitan area),4,4,4,4,4
19178,Dominican Republic,Urban,18,Female,Nunca,10,Large City,4,1,4,4,1
19179,Dominican Republic,Urban,18,Female,Nunca,10,National Capital (Metropolitan area),4,4,4,4,2
19180,Dominican Republic,Urban,36,Male,Frecuentemente,17,National Capital (Metropolitan area),4,4,4,4,10
19181,Dominican Republic,Rural,25,Male,Frecuentemente,10,Rural Area,4,4,2,4,7
19182,Dominican Republic,Urban,53,Male,Nunca,18,National Capital (Metropolitan area),2,4,3,4,10
19183,Dominican Republic,Urban,35,Male,Nunca,9,National Capital (Metropolitan area),4,4,4,2,6
19184,Dominican Republic,Urban,29,Female,Nunca,17,Large City,3,4,4,4,5
19185,Dominican Republic,Rural,30,Female,Frecuentemente,8,Rural Area,4,4,NA,4,3
19186,Dominican Republic,Rural,58,Male,Nunca,8,Rural Area,3,2,4,4,5
19187,Dominican Republic,Rural,35,Female,Nunca,8,Rural Area,1,2,4,2,2
19188,Dominican Republic,Urban,47,Male,Nunca,6,Small City,4,4,2,3,5
19189,Dominican Republic,Urban,75,Male,Nunca,12,National Capital (Metropolitan area),1,4,4,4,NA
19190,Dominican Republic,Urban,80,Female,Nunca,0,Small City,1,4,4,4,1
19191,Dominican Republic,Urban,22,Female,Frecuentemente,12,National Capital (Metropolitan area),4,4,4,2,4
19192,Dominican Republic,Urban,21,Male,Frecuentemente,12,Small City,4,4,4,3,NA
19193,Dominican Republic,Rural,68,Female,Nunca,5,Rural Area,NA,2,4,4,2
19194,Dominican Republic,Urban,37,Female,Frecuentemente,12,National Capital (Metropolitan area),3,2,4,2,5
19195,Dominican Republic,Urban,40,Male,Nunca,14,Small City,1,4,1,1,5
19196,Dominican Republic,Urban,52,Male,Nunca,0,Medium City,4,4,4,3,3
19197,Dominican Republic,Urban,52,Male,Nunca,16,National Capital (Metropolitan area),4,4,4,4,8
19198,Dominican Republic,Rural,28,Female,Nunca,8,Rural Area,4,4,4,4,3
19199,Dominican Republic,Urban,22,Female,Rara vez,12,Large City,3,4,4,4,2
19200,Dominican Republic,Urban,58,Female,Nunca,0,National Capital (Metropolitan area),4,4,4,4,6
19201,Dominican Republic,Urban,26,Male,Nunca,12,National Capital (Metropolitan area),4,4,4,4,5
19202,Dominican Republic,Urban,39,Male,Nunca,10,National Capital (Metropolitan area),3,3,4,2,4
19203,Dominican Republic,Rural,34,Male,Nunca,4,Rural Area,3,4,4,3,1
19204,Dominican Republic,Urban,29,Female,Nunca,12,National Capital (Metropolitan area),4,4,4,1,4
19205,Dominican Republic,Urban,29,Female,Nunca,0,National Capital (Metropolitan area),4,3,4,3,NA
19206,Dominican Republic,Rural,38,Female,Nunca,16,Rural Area,2,1,2,1,10
19207,Dominican Republic,Urban,28,Male,Nunca,10,Small City,4,4,4,4,6
19208,Dominican Republic,Urban,61,Male,Nunca,3,Small City,4,4,4,4,3
19209,Dominican Republic,Urban,27,Female,Nunca,17,National Capital (Metropolitan area),4,4,4,4,10
19210,Dominican Republic,Rural,38,Female,Nunca,6,Rural Area,4,4,4,2,1
19211,Dominican Republic,Urban,30,Female,Nunca,7,National Capital (Metropolitan area),4,4,4,4,2
19212,Dominican Republic,Urban,28,Male,Nunca,7,National Capital (Metropolitan area),3,3,4,2,7
19213,Dominican Republic,Rural,38,Male,Rara vez,7,Rural Area,2,2,4,3,4
19214,Dominican Republic,Urban,49,Male,Nunca,2,Small City,4,2,4,4,2
19215,Dominican Republic,Urban,50,Female,Rara vez,8,National Capital (Metropolitan area),3,2,2,3,2
19216,Dominican Republic,Urban,22,Female,Nunca,12,National Capital (Metropolitan area),4,4,4,3,9
19217,Dominican Republic,Urban,40,Male,Nunca,8,National Capital (Metropolitan area),4,4,4,4,1
19218,Dominican Republic,Urban,31,Male,Nunca,8,Small City,4,4,4,4,3
19219,Dominican Republic,Rural,60,Female,Nunca,5,Rural Area,3,1,4,4,NA
19220,Dominican Republic,Rural,21,Female,Nunca,12,Rural Area,2,1,4,2,2
19221,Dominican Republic,Rural,23,Female,Rara vez,6,Rural Area,4,2,4,4,NA
19222,Dominican Republic,Urban,40,Male,Nunca,8,National Capital (Metropolitan area),4,4,4,4,7
19223,Dominican Republic,Rural,19,Male,Nunca,12,Rural Area,4,4,4,2,1
19224,Dominican Republic,Urban,18,Female,Nunca,7,National Capital (Metropolitan area),4,4,4,4,NA
19225,Dominican Republic,Rural,56,Female,Nunca,0,Rural Area,4,4,4,4,NA
19226,Dominican Republic,Urban,61,Female,Nunca,6,Small City,3,2,4,2,1
19227,Dominican Republic,Urban,40,Female,Nunca,6,Large City,3,1,4,2,1
19228,Dominican Republic,Urban,41,Female,Frecuentemente,8,National Capital (Metropolitan area),4,4,4,4,NA
19229,Dominican Republic,Urban,35,Female,Rara vez,12,Large City,3,2,3,4,7
19230,Dominican Republic,Urban,22,Male,Nunca,12,National Capital (Metropolitan area),1,4,2,1,NA
19231,Dominican Republic,Urban,36,Male,Nunca,15,Small City,3,2,2,4,7
19232,Dominican Republic,Rural,19,Female,Nunca,12,Rural Area,2,3,4,3,3
19233,Dominican Republic,Urban,37,Male,Not Applicable,4,National Capital (Metropolitan area),4,4,4,4,NA
19234,Dominican Republic,Urban,43,Male,Frecuentemente,9,Large City,3,3,4,4,2
19235,Dominican Republic,Urban,32,Female,Nunca,9,National Capital (Metropolitan area),4,4,4,4,NA
19236,Dominican Republic,Rural,24,Male,Rara vez,9,Rural Area,2,2,4,4,3
19237,Dominican Republic,Urban,58,Male,Frecuentemente,12,Large City,2,2,4,3,5
19238,Dominican Republic,Rural,47,Female,Nunca,10,Rural Area,3,4,4,4,NA
19239,Dominican Republic,Urban,40,Male,Rara vez,8,Large City,4,4,4,2,6
19240,Dominican Republic,Urban,22,Female,Rara vez,13,Small City,4,2,4,2,5
19241,Dominican Republic,Urban,65,Female,Nunca,4,Large City,2,4,4,4,3
19242,Dominican Republic,Rural,23,Male,Rara vez,0,Rural Area,4,4,4,3,2
19243,Dominican Republic,Rural,32,Male,Nunca,3,Rural Area,1,2,4,4,2
19244,Dominican Republic,Rural,44,Male,Nunca,11,Rural Area,4,4,4,4,0
19245,Dominican Republic,Urban,29,Female,Nunca,18,National Capital (Metropolitan area),4,4,4,1,6
19246,Dominican Republic,Urban,27,Female,Frecuentemente,7,Small City,4,4,4,4,3
19247,Dominican Republic,Rural,22,Female,Nunca,11,Rural Area,4,4,4,3,9
19248,Dominican Republic,Urban,62,Male,Nunca,5,National Capital (Metropolitan area),1,1,3,2,3
19249,Dominican Republic,Urban,44,Male,Nunca,1,Small City,4,3,4,4,5
19250,Dominican Republic,Urban,20,Male,Nunca,7,Large City,4,4,4,4,NA
19251,Dominican Republic,Urban,18,Female,Nunca,12,Small City,4,4,4,4,1
19252,Dominican Republic,Urban,38,Female,Rara vez,12,Large City,3,1,4,4,5
19253,Dominican Republic,Urban,59,Female,Nunca,5,Medium City,4,2,4,4,2
19254,Dominican Republic,Rural,39,Male,Nunca,8,Rural Area,4,4,4,4,7
19255,Dominican Republic,Urban,48,Female,Frecuentemente,0,Small City,4,2,4,4,3
19256,Dominican Republic,Rural,36,Female,Nunca,3,Rural Area,3,4,4,3,NA
19257,Dominican Republic,Rural,55,Male,Nunca,3,Rural Area,4,2,4,4,2
19258,Dominican Republic,Urban,20,Female,Nunca,11,Large City,4,4,4,2,2
19259,Dominican Republic,Rural,28,Male,Nunca,12,Rural Area,3,4,4,4,3
19260,Dominican Republic,Urban,44,Female,Not Applicable,12,Small City,3,4,4,4,NA
19261,Dominican Republic,Rural,59,Male,Nunca,5,Rural Area,4,1,4,4,2
19262,Dominican Republic,Urban,50,Female,Nunca,16,Large City,4,4,4,4,3
19263,Dominican Republic,Urban,26,Female,Nunca,12,National Capital (Metropolitan area),4,4,4,4,3
19264,Dominican Republic,Rural,30,Female,Not Applicable,0,Rural Area,2,4,4,4,0
19265,Dominican Republic,Urban,77,Female,Nunca,3,Medium City,4,4,4,4,2
19266,Dominican Republic,Urban,62,Male,Frecuentemente,4,Medium City,4,4,4,4,2
19267,Dominican Republic,Urban,42,Male,Nunca,13,National Capital (Metropolitan area),4,4,4,1,7
